"","x"
"13581","AC010624.5"
"13582","AC008655.1"
"13583","AC008655.2"
"13584","FAM71E1"
"13585","AC020909.3"
"13586","AC020909.2"
"13587","AC008743.1"
"13588","GPR32"
"13589","AC010325.1"
"13590","AC010325.2"
"13591","AC011523.1"
"13592","AC011483.2"
"13593","AC011483.1"
"13594","AC011473.2"
"13595","AC011473.3"
"13596","AC011473.1"
"13597","AC063977.6"
"13598","AC063977.3"
"13599","LINC01872"
"13600","AC008750.3"
"13601","AC008750.4"
"13602","AC008750.5"
"13603","AC008750.7"
"13604","AC008750.1"
"13605","AC008750.2"
"13606","SIGLEC8"
"13607","CEACAM18"
"13608","AC020914.1"
"13609","AC018755.1"
"13610","AC018755.4"
"13611","SPACA6P-AS"
"13612","AC018755.5"
"13613","AC006272.1"
"13614","AC011468.5"
"13615","AC011468.1"
"13616","AC011468.3"
"13617","AC010320.1"
"13618","AC010320.2"
"13619","AC010320.3"
"13620","AC010320.4"
"13621","AC010332.3"
"13622","AC022150.3"
"13623","AC022150.1"
"13624","AC022150.2"
"13625","AC022150.4"
"13626","AC010487.2"
"13627","AC010328.1"
"13628","ERVV-1"
"13629","AC092070.1"
"13630","AC092070.3"
"13631","VN1R4"
"13632","AC092070.4"
"13633","AC022137.4"
"13634","AC011453.1"
"13635","AC008753.3"
"13636","AC008753.2"
"13637","AC008440.1"
"13638","AC008440.2"
"13639","AC245052.4"
"13640","AC245052.1"
"13641","AC245052.7"
"13642","LILRA4"
"13643","AC245884.1"
"13644","AC245884.9"
"13645","AC245884.10"
"13646","AC245884.8"
"13647","AC245036.5"
"13648","KIR3DL3"
"13649","KIR2DL3"
"13650","KIR2DL1"
"13651","KIR2DL4"
"13652","KIR3DL1"
"13653","KIR3DL2"
"13654","AC245128.3"
"13655","AC011476.3"
"13656","AC010327.8"
"13657","AC010327.4"
"13658","AC010327.7"
"13659","AC010327.5"
"13660","AC020922.2"
"13661","AC020922.4"
"13662","FAM71E2"
"13663","AC020922.3"
"13664","C19orf85"
"13665","AC008735.3"
"13666","AC008735.4"
"13667","AC008735.2"
"13668","AC008735.1"
"13669","AC010525.1"
"13670","RFPL4A"
"13671","RFPL4AL1"
"13672","AC006116.5"
"13673","AC006116.8"
"13674","AC006116.6"
"13675","AC006116.9"
"13676","AC006116.10"
"13677","AC006116.11"
"13678","AC006116.4"
"13679","ZNF582-AS1"
"13680","AC005498.1"
"13681","AC005498.2"
"13682","AC005498.3"
"13683","AC006115.2"
"13684","ZIM3"
"13685","AC005261.3"
"13686","AC005261.1"
"13687","AC005261.2"
"13688","AC004076.2"
"13689","AC003005.2"
"13690","AC003682.1"
"13691","AC010326.3"
"13692","AC008969.1"
"13693","AC008969.2"
"13694","AC008751.3"
"13695","AC020915.2"
"13696","AC020915.1"
"13697","AC010642.2"
"13698","AC012313.2"
"13699","AC012313.6"
"13700","AC012313.1"
"13701","AC012313.5"
"13702","AC012313.8"
"13703","AC012313.7"
"13704","AC012313.9"
"13705","AC016629.2"
"13706","DEFB125"
"13707","DEFB126"
"13708","DEFB127"
"13709","DEFB128"
"13710","DEFB129"
"13711","DEFB132"
"13712","AL034548.1"
"13713","AL034548.2"
"13714","AL110114.1"
"13715","AL136531.1"
"13716","AL109809.5"
"13717","AL117335.1"
"13718","AL359916.1"
"13719","AL121899.3"
"13720","AL121899.4"
"13721","AL121899.1"
"13722","AL049712.1"
"13723","AL109976.1"
"13724","C20orf194"
"13725","AL353194.1"
"13726","AL031670.1"
"13727","AL356414.1"
"13728","AL139350.1"
"13729","AL121781.1"
"13730","AL133396.2"
"13731","AL121890.3"
"13732","AL121890.2"
"13733","AL121890.5"
"13734","AL121890.4"
"13735","AL121757.2"
"13736","AL121757.3"
"13737","AL121757.1"
"13738","AL109935.1"
"13739","AL035461.2"
"13740","AL118505.1"
"13741","LINC01713"
"13742","AL096799.1"
"13743","AL080248.1"
"13744","LINC01751"
"13745","LINC01706"
"13746","AL021396.1"
"13747","PLCB1-IT1"
"13748","AL353612.2"
"13749","AL353612.1"
"13750","AL034427.1"
"13751","PARAL1"
"13752","AL354824.1"
"13753","AL354824.2"
"13754","AL023913.1"
"13755","AL034430.1"
"13756","AL034430.2"
"13757","AL050403.2"
"13758","AL135937.1"
"13759","AL050403.1"
"13760","C20orf187"
"13761","AL158042.1"
"13762","AL049649.1"
"13763","AL109837.2"
"13764","AL109837.3"
"13765","AL161938.1"
"13766","AL035448.1"
"13767","AL109838.1"
"13768","AL136460.1"
"13769","AL078623.1"
"13770","AL133331.1"
"13771","AL050320.1"
"13772","AL121782.1"
"13773","AL121582.1"
"13774","MACROD2-IT1"
"13775","AL138808.1"
"13776","AL121584.1"
"13777","AL079338.1"
"13778","AL161941.1"
"13779","AL049794.1"
"13780","AL049794.2"
"13781","AL034428.1"
"13782","AL121892.1"
"13783","AL359511.2"
"13784","AL359511.3"
"13785","AL132765.2"
"13786","AL035045.1"
"13787","AL160411.1"
"13788","AL049646.3"
"13789","AL049646.1"
"13790","AL049646.2"
"13791","LINC00851"
"13792","AL121900.1"
"13793","LINC00653"
"13794","C20orf78"
"13795","SCP2D1"
"13796","AL135936.1"
"13797","AL136090.2"
"13798","AL136090.1"
"13799","AL049647.1"
"13800","AL121830.1"
"13801","AL121761.1"
"13802","AL035454.1"
"13803","AL049648.1"
"13804","AL121721.1"
"13805","AL133465.1"
"13806","AL121759.2"
"13807","AL121759.1"
"13808","AL117332.1"
"13809","NKX2-4"
"13810","AL158013.1"
"13811","AL133325.3"
"13812","AL133325.2"
"13813","AL109807.1"
"13814","AL035258.1"
"13815","AL133464.1"
"13816","FOXA2"
"13817","LNCNEF"
"13818","LINC01747"
"13819","AL158175.1"
"13820","AL049651.1"
"13821","AL049651.2"
"13822","SSTR4"
"13823","AL118508.1"
"13824","AL390037.1"
"13825","AL096677.1"
"13826","CST11"
"13827","AL096677.2"
"13828","AL109954.1"
"13829","AL109954.2"
"13830","CST8"
"13831","AL121894.2"
"13832","AL121894.1"
"13833","AL121894.3"
"13834","AL591074.2"
"13835","AL591074.1"
"13836","AL110503.1"
"13837","AL158090.1"
"13838","AL157413.1"
"13839","AL049594.1"
"13840","AL035661.1"
"13841","AL035661.2"
"13842","AL080312.2"
"13843","AL035252.2"
"13844","AL035252.5"
"13845","AL035252.3"
"13846","AL121772.1"
"13847","AL121772.2"
"13848","AL121772.3"
"13849","AL031673.1"
"13850","AL390198.1"
"13851","AL078587.1"
"13852","AL078587.2"
"13853","AL391119.1"
"13854","AL121904.2"
"13855","AL121904.1"
"13856","FAM242B"
"13857","AL121762.1"
"13858","AL121762.2"
"13859","DEFB115"
"13860","DEFB116"
"13861","DEFB118"
"13862","DEFB121"
"13863","DEFB123"
"13864","AL110115.1"
"13865","MCTS2P"
"13866","HM13-IT1"
"13867","AL110115.2"
"13868","AL117381.1"
"13869","AL031658.2"
"13870","AL031658.1"
"13871","AL049539.1"
"13872","AL121897.1"
"13873","AL121583.1"
"13874","AL034550.1"
"13875","AL034550.3"
"13876","AL034550.2"
"13877","AL133343.2"
"13878","AL133343.1"
"13879","AL035071.2"
"13880","AL035071.1"
"13881","BPIFB6"
"13882","AL121901.1"
"13883","BPIFA3"
"13884","AL121906.2"
"13885","AL121906.1"
"13886","AL050349.1"
"13887","AL031668.1"
"13888","AL031668.2"
"13889","AL035458.2"
"13890","AL356299.2"
"13891","ITCH-IT1"
"13892","AL109923.1"
"13893","AL109824.1"
"13894","AL356652.1"
"13895","GDF5OS"
"13896","FO393401.1"
"13897","AL035420.1"
"13898","AL035420.3"
"13899","AL035420.2"
"13900","AL121895.1"
"13901","AL121895.2"
"13902","AL136172.1"
"13903","AL034422.1"
"13904","AL109614.1"
"13905","LINC00489"
"13906","AL162293.1"
"13907","AL031651.1"
"13908","AL031651.2"
"13909","AL359555.4"
"13910","AL359555.2"
"13911","AL359555.1"
"13912","AL391095.2"
"13913","AL391095.1"
"13914","AL391095.3"
"13915","AL023803.2"
"13916","AL023803.1"
"13917","AL023803.3"
"13918","AL035251.1"
"13919","AL132981.1"
"13920","AL118523.1"
"13921","LINC01370"
"13922","AL133419.1"
"13923","AL009050.1"
"13924","AL035665.1"
"13925","AL035665.2"
"13926","AL031667.3"
"13927","AL049812.2"
"13928","AL049812.3"
"13929","AL031656.1"
"13930","AL031676.1"
"13931","AL021395.1"
"13932","Z98752.1"
"13933","Z98752.4"
"13934","GTSF1L"
"13935","LINC01728"
"13936","AL035447.1"
"13937","AL117382.1"
"13938","AL117382.2"
"13939","LINC01260"
"13940","AL118522.1"
"13941","AL008725.1"
"13942","STK4-AS1"
"13943","SEMG2"
"13944","AL021578.1"
"13945","AL031663.3"
"13946","AL031663.2"
"13947","WFDC10A"
"13948","AL008726.1"
"13949","AL162458.1"
"13950","AL031687.1"
"13951","AL133227.1"
"13952","AL133520.1"
"13953","AL031055.1"
"13954","AL354766.2"
"13955","AL031666.2"
"13956","AL031666.3"
"13957","AL031666.1"
"13958","AL354813.1"
"13959","AL357558.2"
"13960","AL357558.1"
"13961","AL357558.3"
"13962","AL139351.2"
"13963","AL139351.3"
"13964","AL139351.1"
"13965","AL136102.1"
"13966","AL121888.2"
"13967","AL121888.1"
"13968","AL137078.1"
"13969","AL137078.2"
"13970","AL049541.1"
"13971","AL049541.2"
"13972","AL035106.1"
"13973","AL133342.1"
"13974","CSE1L-AS1"
"13975","TRERNA1"
"13976","TMEM189"
"13977","AL161937.1"
"13978","SMIM25"
"13979","AL133230.1"
"13980","AL353653.1"
"13981","AL050404.1"
"13982","AL109984.1"
"13983","AL109610.1"
"13984","AL049765.1"
"13985","AL031674.1"
"13986","AL161945.1"
"13987","AL121902.1"
"13988","AL391097.3"
"13989","AL391097.1"
"13990","AL391097.2"
"13991","AL109930.1"
"13992","AL354993.1"
"13993","AL354993.2"
"13994","AL157838.1"
"13995","AC005808.1"
"13996","AC005914.1"
"13997","AC006076.1"
"13998","AC005220.1"
"13999","AL133335.2"
"14000","AL133335.1"
"14001","AL160413.1"
"14002","AL109829.1"
"14003","AL109828.1"
"14004","MC3R"
"14005","AL139824.1"
"14006","AL109806.2"
"14007","AL133232.1"
"14008","AL157414.2"
"14009","AL157414.1"
"14010","AL157414.4"
"14011","AL122058.1"
"14012","MTRNR2L3"
"14013","AL109955.1"
"14014","AL109955.2"
"14015","AL035541.1"
"14016","AL354984.1"
"14017","LINC01742"
"14018","AL354984.2"
"14019","AL050327.1"
"14020","AL139349.1"
"14021","AL132655.3"
"14022","AL132655.2"
"14023","AL132655.1"
"14024","AL121917.1"
"14025","AL121917.2"
"14026","AL109840.2"
"14027","AL035250.1"
"14028","AL035250.2"
"14029","AL160410.1"
"14030","AL389889.2"
"14031","AL389889.1"
"14032","AL121908.1"
"14033","C20orf197"
"14034","AL132822.1"
"14035","AL117372.1"
"14036","AL139348.1"
"14037","AL121910.1"
"14038","LINC01718"
"14039","AL365229.1"
"14040","BX640515.1"
"14041","AL160412.1"
"14042","AL162457.1"
"14043","AL162457.2"
"14044","AL137077.2"
"14045","AL354836.1"
"14046","AL121832.2"
"14047","AL121832.3"
"14048","AL121832.1"
"14049","AL499627.2"
"14050","AL499627.1"
"14051","MIR1-1HG-AS1"
"14052","BX640514.1"
"14053","BX640514.2"
"14054","AL450469.2"
"14055","AL450469.1"
"14056","AL357033.1"
"14057","AL357033.4"
"14058","AL357033.3"
"14059","LINC00686"
"14060","AL357033.2"
"14061","AL117379.1"
"14062","LINC00029"
"14063","HAR1A"
"14064","AL096828.6"
"14065","AL096828.2"
"14066","AL096828.5"
"14067","AL096828.1"
"14068","AL096828.3"
"14069","AL121827.2"
"14070","AL121827.1"
"14071","AL353658.2"
"14072","AL353658.1"
"14073","AL121829.1"
"14074","AL121829.2"
"14075","AL121845.4"
"14076","AL121845.1"
"14077","AL118506.1"
"14078","AL355803.1"
"14079","AL121581.2"
"14080","LINC00266-1"
"14081","FP565260.4"
"14082","FP565260.3"
"14083","FP565260.5"
"14084","GATD3B"
"14085","FP565260.1"
"14086","FP565260.6"
"14087","AC079801.1"
"14088","CU633967.1"
"14089","FP236315.3"
"14090","FP236315.1"
"14091","CU639417.1"
"14092","LINC01669"
"14093","CU639417.4"
"14094","CU639417.5"
"14095","SIK1B"
"14096","CU633906.5"
"14097","CU633906.1"
"14098","CU633906.2"
"14099","CBSL"
"14100","U2AF1L5"
"14101","FP236240.1"
"14102","CRYAA2"
"14103","CU638689.4"
"14104","CU638689.1"
"14105","CU638689.5"
"14106","FP475955.3"
"14107","FP475955.1"
"14108","FP475955.2"
"14109","CU634019.5"
"14110","CU634019.2"
"14111","CU634019.1"
"14112","CU633904.1"
"14113","FP236241.1"
"14114","SMIM11B"
"14115","FAM243B"
"14116","SMIM34B"
"14117","KCNE1B"
"14118","FP671120.4"
"14119","FP671120.6"
"14120","FP671120.7"
"14121","FP236383.3"
"14122","FP236383.4"
"14123","FP236383.5"
"14124","CR381670.2"
"14125","CR392039.4"
"14126","CR381653.1"
"14127","AC124864.3"
"14128","AC018692.1"
"14129","CR382287.2"
"14130","AP003900.1"
"14131","IGHV1OR21-1"
"14132","AP001464.1"
"14133","AJ239318.1"
"14134","AL050303.1"
"14135","AP001347.1"
"14136","AF127936.2"
"14137","AF127936.1"
"14138","AF127577.3"
"14139","AF127577.1"
"14140","AF127577.2"
"14141","AF127577.5"
"14142","AJ009632.2"
"14143","AJ009632.1"
"14144","AP001172.1"
"14145","AP001172.2"
"14146","AP000962.3"
"14147","AP000962.1"
"14148","AF130359.1"
"14149","AF212831.1"
"14150","AP000432.1"
"14151","AL109761.1"
"14152","AF130417.1"
"14153","AL109763.1"
"14154","AF240627.1"
"14155","AL157359.2"
"14156","AL157359.1"
"14157","AP000431.2"
"14158","AP000431.1"
"14159","AP000855.1"
"14160","LINC01683"
"14161","AP001136.1"
"14162","AP001117.1"
"14163","AF241725.1"
"14164","AP000472.1"
"14165","LINC00308"
"14166","AP000561.1"
"14167","AP000959.1"
"14168","AP001116.1"
"14169","AP001255.1"
"14170","AP000459.2"
"14171","AP000459.1"
"14172","AP000961.1"
"14173","AP000474.2"
"14174","AP000474.1"
"14175","AP000477.2"
"14176","AP000477.3"
"14177","AP000477.1"
"14178","AP000470.1"
"14179","LINC01689"
"14180","AP000402.1"
"14181","AP000146.1"
"14182","AP000235.1"
"14183","AP000233.2"
"14184","AP000233.1"
"14185","AP001341.1"
"14186","AP000221.1"
"14187","AP000223.1"
"14188","AP000224.1"
"14189","AP001442.1"
"14190","AP001439.1"
"14191","AP000229.1"
"14192","AP001595.2"
"14193","AP001595.1"
"14194","AP001596.1"
"14195","AP001596.2"
"14196","AP001599.1"
"14197","AP001605.1"
"14198","AP001604.1"
"14199","AJ006995.1"
"14200","AF165147.1"
"14201","LINC00161"
"14202","AF129075.2"
"14203","AF129075.1"
"14204","AF129075.3"
"14205","AF124730.1"
"14206","BACH1-IT1"
"14207","AP000240.1"
"14208","BACH1-IT2"
"14209","BACH1-IT3"
"14210","AP000238.1"
"14211","AF096876.1"
"14212","CLDN17"
"14213","LINC00307"
"14214","KRTAP24-1"
"14215","KRTAP25-1"
"14216","KRTAP26-1"
"14217","KRTAP27-1"
"14218","KRTAP23-1"
"14219","KRTAP13-2"
"14220","KRTAP13-1"
"14221","KRTAP13-3"
"14222","KRTAP13-4"
"14223","KRTAP15-1"
"14224","KRTAP19-1"
"14225","KRTAP19-2"
"14226","KRTAP19-4"
"14227","KRTAP19-5"
"14228","KRTAP19-6"
"14229","KRTAP19-7"
"14230","KRTAP22-2"
"14231","KRTAP6-3"
"14232","KRTAP6-2"
"14233","KRTAP22-1"
"14234","KRTAP6-1"
"14235","KRTAP20-1"
"14236","KRTAP20-4"
"14237","KRTAP21-3"
"14238","KRTAP21-2"
"14239","KRTAP21-1"
"14240","KRTAP8-1"
"14241","KRTAP7-1"
"14242","KRTAP19-8"
"14243","AP000248.1"
"14244","AP000251.1"
"14245","AP000253.1"
"14246","AP000254.2"
"14247","AP000255.1"
"14248","HUNK-AS1"
"14249","AP000265.1"
"14250","AP000266.1"
"14251","AP000281.2"
"14252","AP000282.1"
"14253","OLIG2"
"14254","AP000289.1"
"14255","AP000290.1"
"14256","AP000302.1"
"14257","AP000569.1"
"14258","AP000317.1"
"14259","AP000320.1"
"14260","SMIM11A"
"14261","FAM243A"
"14262","AP000322.2"
"14263","SMIM34A"
"14264","AP000322.1"
"14265","AP000331.1"
"14266","AF015262.1"
"14267","AF015720.1"
"14268","AP000688.4"
"14269","AP000688.1"
"14270","AP000688.3"
"14271","AP000688.2"
"14272","AP000692.2"
"14273","AP000692.1"
"14274","AP000695.1"
"14275","AP000695.2"
"14276","AP000696.2"
"14277","AP000696.3"
"14278","AP000696.1"
"14279","AP000697.1"
"14280","HLCS-IT1"
"14281","AP000704.1"
"14282","AP001429.1"
"14283","AP001432.1"
"14284","AP001412.1"
"14285","AP001437.2"
"14286","AP001437.1"
"14287","AP001407.1"
"14288","KCNJ6-AS1"
"14289","DSCR4-IT1"
"14290","DSCR10"
"14291","AP001434.1"
"14292","AP001037.1"
"14293","AP001042.1"
"14294","AP001042.2"
"14295","AP001042.3"
"14296","AP001043.1"
"14297","AF064858.1"
"14298","AF064858.2"
"14299","AF129408.1"
"14300","BRWD1-IT1"
"14301","AF064860.1"
"14302","AF064860.2"
"14303","DSCAM-AS1"
"14304","DSCAM-IT1"
"14305","AF064866.1"
"14306","AL773573.1"
"14307","BACE2-IT1"
"14308","AP001610.2"
"14309","AP001610.3"
"14310","AP006748.1"
"14311","AP006748.2"
"14312","AP001615.1"
"14313","AP001619.2"
"14314","AP001619.1"
"14315","TFF2"
"14316","AP001625.3"
"14317","AP001625.1"
"14318","AP001625.2"
"14319","AP001626.1"
"14320","AP001627.1"
"14321","AP001628.2"
"14322","AP001628.1"
"14323","AP001630.1"
"14324","AP001631.2"
"14325","AP001631.1"
"14326","AP001046.1"
"14327","AP001048.1"
"14328","H2BFS"
"14329","AP001053.1"
"14330","GATD3A"
"14331","AP001056.2"
"14332","AP001056.1"
"14333","AP001057.1"
"14334","AP001059.3"
"14335","AP001059.2"
"14336","AP001059.1"
"14337","AP001062.3"
"14338","AP001062.1"
"14339","AP001062.2"
"14340","AP001063.1"
"14341","AP001065.3"
"14342","AP001065.4"
"14343","AP001066.1"
"14344","KRTAP10-1"
"14345","KRTAP10-2"
"14346","KRTAP10-3"
"14347","KRTAP10-4"
"14348","KRTAP10-5"
"14349","KRTAP10-6"
"14350","KRTAP10-7"
"14351","KRTAP10-8"
"14352","KRTAP10-9"
"14353","KRTAP10-10"
"14354","KRTAP10-11"
"14355","KRTAP12-4"
"14356","KRTAP12-3"
"14357","KRTAP12-2"
"14358","KRTAP12-1"
"14359","KRTAP10-12"
"14360","AL844908.2"
"14361","AL844908.1"
"14362","FAM207A"
"14363","AP001505.1"
"14364","AL133499.1"
"14365","BX322557.2"
"14366","BX322557.1"
"14367","BX322559.1"
"14368","BX322562.1"
"14369","AL133493.1"
"14370","AL133493.2"
"14371","AL133492.1"
"14372","AL592528.1"
"14373","AJ011931.2"
"14374","AJ011931.1"
"14375","AJ239328.1"
"14376","AJ011932.1"
"14377","AP001476.1"
"14378","AP001476.3"
"14379","AP001476.2"
"14380","AP001471.1"
"14381","AP001468.1"
"14382","AP001469.1"
"14383","AP001469.2"
"14384","AP001469.3"
"14385","AP000471.1"
"14386","DIP2A-IT1"
"14387","CU104787.1"
"14388","AP000542.3"
"14389","AP000542.2"
"14390","OR11H1"
"14391","AP000534.1"
"14392","AP000532.2"
"14393","POTEH-AS1"
"14394","AP000527.1"
"14395","AP000525.1"
"14396","AC145543.1"
"14397","AP000547.2"
"14398","AP000547.4"
"14399","AP000547.3"
"14400","AP000365.1"
"14401","AC005301.2"
"14402","LINC01665"
"14403","AC007064.2"
"14404","IGKV1OR22-5"
"14405","IGKV2OR22-4"
"14406","IGKV2OR22-3"
"14407","IGKV3OR22-2"
"14408","IGKV1OR22-1"
"14409","AC006946.2"
"14410","AC006946.3"
"14411","AC007666.2"
"14412","AC007666.1"
"14413","AC016026.2"
"14414","AC016027.3"
"14415","AC016027.2"
"14416","AC016027.1"
"14417","AC008079.1"
"14418","FAM230D"
"14419","FAM230J"
"14420","AC011718.1"
"14421","FAM230A"
"14422","AC023490.2"
"14423","AC023490.4"
"14424","RIMBP3"
"14425","AC023490.5"
"14426","AC008103.1"
"14427","AC007326.5"
"14428","AC007326.2"
"14429","DGCR9"
"14430","DGCR10"
"14431","DGCR11"
"14432","AC004461.2"
"14433","AC004471.1"
"14434","AC004471.2"
"14435","AC000072.1"
"14436","AC000085.1"
"14437","AC000068.1"
"14438","AC000068.3"
"14439","AC000068.2"
"14440","AC000082.1"
"14441","AC000067.1"
"14442","AC006547.1"
"14443","AC006547.3"
"14444","AC006547.2"
"14445","AC007663.2"
"14446","LINC00896"
"14447","AC007663.4"
"14448","AC007663.3"
"14449","AC007731.2"
"14450","AC007731.5"
"14451","AC007731.3"
"14452","AC007308.1"
"14453","AC002470.1"
"14454","AC002472.1"
"14455","AP000550.1"
"14456","AP000550.2"
"14457","GGT2"
"14458","FAM230H"
"14459","AP000552.2"
"14460","LINC01651"
"14461","AP000552.4"
"14462","RIMBP3B"
"14463","RIMBP3C"
"14464","AP000553.3"
"14465","AP000553.2"
"14466","AP000553.9"
"14467","AP000553.8"
"14468","AC245452.1"
"14469","IGLVI-70"
"14470","IGLV4-69"
"14471","IGLVI-68"
"14472","AC245452.5"
"14473","IGLV10-54"
"14474","IGLV10-67"
"14475","IGLVIV-66-1"
"14476","IGLVV-66"
"14477","IGLVIV-65"
"14478","IGLVIV-64"
"14479","IGLVI-63"
"14480","IGLV1-62"
"14481","IGLV8-61"
"14482","IGLV4-60"
"14483","IGLVIV-59"
"14484","IGLVV-58"
"14485","IGLV6-57"
"14486","IGLVI-56"
"14487","IGLV11-55"
"14488","IGLVIV-53"
"14489","VPREB1"
"14490","AC245060.6"
"14491","AC245060.5"
"14492","AC245060.2"
"14493","IGLV5-52"
"14494","IGLV1-51"
"14495","IGLV1-50"
"14496","IGLV5-48"
"14497","IGLV1-47"
"14498","IGLV7-46"
"14499","IGLV5-45"
"14500","IGLV1-44"
"14501","IGLV7-43"
"14502","IGLVI-42"
"14503","IGLVVII-41-1"
"14504","IGLV1-41"
"14505","IGLV1-40"
"14506","IGLVI-38"
"14507","IGLV5-37"
"14508","IGLV1-36"
"14509","IGLV7-35"
"14510","AC246793.1"
"14511","IGLV2-34"
"14512","IGLV2-33"
"14513","IGLV3-32"
"14514","IGLV3-31"
"14515","IGLV3-30"
"14516","AC244250.4"
"14517","IGLV3-29"
"14518","IGLV2-28"
"14519","IGLV3-27"
"14520","IGLV3-26"
"14521","IGLVVI-25-1"
"14522","IGLV3-25"
"14523","AC244250.1"
"14524","IGLV3-24"
"14525","IGLV2-23"
"14526","IGLVVI-22-1"
"14527","IGLV3-22"
"14528","IGLVI-20"
"14529","IGLV3-19"
"14530","IGLV2-18"
"14531","IGLV3-17"
"14532","IGLV3-16"
"14533","IGLV3-15"
"14534","IGLV2-14"
"14535","IGLV3-13"
"14536","IGLV3-12"
"14537","IGLV2-11"
"14538","IGLV3-10"
"14539","IGLV3-9"
"14540","IGLV2-8"
"14541","IGLV3-7"
"14542","IGLV3-6"
"14543","IGLV2-5"
"14544","IGLV3-4"
"14545","IGLV4-3"
"14546","IGLV3-2"
"14547","IGLV3-1"
"14548","IGLJ1"
"14549","IGLC1"
"14550","IGLJ2"
"14551","IGLJ3"
"14552","IGLJ4"
"14553","IGLC4"
"14554","IGLJ5"
"14555","IGLC5"
"14556","IGLJ6"
"14557","IGLC6"
"14558","IGLJ7"
"14559","IGLC7"
"14560","AP000345.3"
"14561","LINC02557"
"14562","AP000345.1"
"14563","AP000345.2"
"14564","AP000350.5"
"14565","AP000350.7"
"14566","AP000350.6"
"14567","AC253536.6"
"14568","AC253536.3"
"14569","AP000355.1"
"14570","GGT1.1"
"14571","AP000356.1"
"14572","AP000356.2"
"14573","AP000357.2"
"14574","TMEM211"
"14575","AL022323.3"
"14576","AL022323.5"
"14577","AL022323.2"
"14578","AL022323.4"
"14579","AL022323.1"
"14580","Z99916.1"
"14581","Z99916.3"
"14582","AL022332.1"
"14583","AL022324.3"
"14584","AL008721.1"
"14585","IGLVIVOR22-1"
"14586","AL008721.2"
"14587","AL022329.1"
"14588","AL022329.2"
"14589","AL022329.3"
"14590","Z98949.1"
"14591","Z98949.3"
"14592","AL022337.1"
"14593","AL080273.1"
"14594","Z95115.1"
"14595","Z95115.2"
